params,PutOnPlateInScene25Carrot-v1-test,PutOnPlateInScene25Carrot-v1-train,PutOnPlateInScene25EEPose-v1-test,PutOnPlateInScene25Instruct-v1-test,PutOnPlateInScene25MultiCarrot-v1-test,PutOnPlateInScene25MultiCarrot-v1-train,PutOnPlateInScene25MultiPlate-v1-test,PutOnPlateInScene25MultiPlate-v1-train,PutOnPlateInScene25Plate-v1-test,PutOnPlateInScene25Position-v1-test,PutOnPlateInScene25PositionChangeTo-v1-test,PutOnPlateInScene25VisionImage-v1-test,PutOnPlateInScene25VisionTexture03-v1-test,PutOnPlateInScene25VisionTexture05-v1-test,PutOnPlateInScene25VisionWhole03-v1-test,PutOnPlateInScene25VisionWhole05-v1-test,avg_success_train,avg_success_test,avg_success_all
ppo;trgc;para1=0.07;para2=0.0;para3=0+steps_0199,0.6822916666666666,0.8333333333333334,0.6614583333333334,0.734375,0.5,0.625,0.4791666666666667,0.6979166666666666,0.671875,0.6666666666666666,0.5989583333333334,0.7447916666666666,0.7447916666666666,0.5885416666666666,0.75,0.5677083333333334,0.71875,0.6454326923076923,0.6591796875000001
ppo;trgc;para1=0.07;para2=0.0;para3=0+steps_0249,0.6979166666666666,0.859375,0.7447916666666666,0.8177083333333334,0.546875,0.7708333333333334,0.53125,0.7447916666666666,0.7239583333333334,0.734375,0.6770833333333334,0.8177083333333334,0.75,0.5833333333333334,0.7395833333333334,0.5729166666666666,0.7916666666666666,0.6874999999999999,0.70703125
ppo;trgc;para1=0.07;para2=1.0;para3=0+steps_0199,0.546875,0.796875,0.71875,0.765625,0.578125,0.734375,0.53125,0.75,0.75,0.609375,0.65625,0.75,0.71875,0.640625,0.71875,0.5625,0.7604166666666666,0.6574519230769231,0.6767578125
ppo;trgc;para1=0.08;para2=0.0;para3=0+steps_0199,0.7083333333333334,0.7916666666666666,0.6145833333333334,0.7083333333333334,0.5104166666666666,0.640625,0.4635416666666667,0.7135416666666666,0.6510416666666666,0.6770833333333334,0.6510416666666666,0.75,0.6979166666666666,0.5572916666666666,0.734375,0.5989583333333334,0.7152777777777777,0.640224358974359,0.654296875
ppo;trgc;para1=0.08;para2=0.0;para3=0+steps_0249,0.6510416666666666,0.8229166666666666,0.6927083333333334,0.765625,0.5729166666666666,0.6614583333333334,0.4895833333333333,0.7552083333333334,0.609375,0.6614583333333334,0.6875,0.7552083333333334,0.7239583333333334,0.6041666666666666,0.7395833333333334,0.6145833333333334,0.7465277777777778,0.6590544871794871,0.6754557291666666
ppo;trgc;para1=0.08;para2=0.0;para3=1+steps_0249,0.5833333333333334,0.75,0.5572916666666666,0.7447916666666666,0.3697916666666667,0.59375,0.390625,0.59375,0.609375,0.5260416666666666,0.484375,0.703125,0.6302083333333334,0.4739583333333333,0.6458333333333334,0.4895833333333333,0.6458333333333334,0.5544871794871794,0.5716145833333334
ppo;trgc;para1=0.09;para2=0.0;para3=1+steps_0249,0.703125,0.8177083333333334,0.7135416666666666,0.7760416666666666,0.515625,0.71875,0.46875,0.6927083333333334,0.6666666666666666,0.6666666666666666,0.671875,0.8177083333333334,0.7135416666666666,0.578125,0.7447916666666666,0.5625,0.7430555555555557,0.6614583333333333,0.6767578124999999
ppo;trgc;para1=0.1;para2=0.0;para3=0+steps_0199,0.640625,0.7708333333333334,0.6614583333333334,0.7447916666666666,0.4427083333333333,0.65625,0.46875,0.6822916666666666,0.578125,0.59375,0.6302083333333334,0.78125,0.6927083333333334,0.546875,0.7135416666666666,0.5625,0.703125,0.6197916666666667,0.6354166666666666
ppo;trgc;para1=0.1;para2=0.0;para3=0+steps_0249,0.6614583333333334,0.8020833333333334,0.6875,0.75,0.5104166666666666,0.671875,0.5,0.7604166666666666,0.5729166666666666,0.6354166666666666,0.6041666666666666,0.7864583333333334,0.734375,0.5625,0.7760416666666666,0.625,0.7447916666666666,0.6466346153846154,0.6650390625000001
ppo;trgc;para1=0.284;para2=0.539;para3=0+steps_0199,0.6484375,0.859375,0.625,0.84375,0.53125,0.640625,0.375,0.78125,0.53125,0.625,0.578125,0.8515625,0.609375,0.5234375,0.7265625,0.5859375,0.7604166666666666,0.6195913461538461,0.64599609375
ppo;trgc;para1=0.284;para2=0.539;para3=0+steps_0249,0.5989583333333334,0.8072916666666666,0.6770833333333334,0.75,0.4791666666666667,0.7604166666666666,0.421875,0.75,0.5989583333333334,0.5885416666666666,0.6458333333333334,0.8072916666666666,0.6666666666666666,0.4791666666666667,0.71875,0.5104166666666666,0.7725694444444443,0.6109775641025642,0.6412760416666666
ppo;trgc;para1=0.31;para2=0.45;para3=0+steps_0199,0.4609375,0.7421875,0.46875,0.75,0.421875,0.65625,0.34375,0.484375,0.5625,0.59375,0.46875,0.71875,0.5703125,0.4765625,0.6171875,0.4765625,0.6276041666666666,0.5330528846153846,0.55078125
ppo;trgc;para1=0.31;para2=0.45;para3=0+steps_0249,0.625,0.7760416666666666,0.6302083333333334,0.734375,0.453125,0.6354166666666666,0.4114583333333333,0.640625,0.578125,0.5885416666666666,0.4947916666666667,0.7239583333333334,0.6927083333333334,0.4479166666666667,0.6510416666666666,0.5572916666666666,0.6840277777777777,0.5837339743589745,0.6025390624999999
ppo;trgc;para1=1.0;para2=0.07;para3=1+steps_0249,0.6354166666666666,0.8020833333333334,0.6822916666666666,0.7395833333333334,0.4583333333333333,0.6770833333333334,0.4583333333333333,0.734375,0.703125,0.625,0.6145833333333334,0.828125,0.7552083333333334,0.5520833333333334,0.7604166666666666,0.5729166666666666,0.7378472222222223,0.6450320512820512,0.6624348958333333
ppo;trgppo;para1=0.05;para2=0.0;para3=0+steps_0199,0.08854166666666667,0.109375,0.09895833333333333,0.109375,0.09895833333333333,0.16666666666666666,0.08333333333333333,0.15104166666666666,0.08854166666666667,0.09895833333333333,0.16145833333333334,0.22916666666666666,0.19270833333333334,0.11979166666666667,0.2864583333333333,0.2604166666666667,0.14236111111111108,0.14743589743589744,0.146484375
ppo;trgppo;para1=0.05;para2=0.0;para3=0+steps_0249,0.25,0.4427083333333333,0.296875,0.359375,0.19791666666666666,0.3333333333333333,0.203125,0.359375,0.265625,0.2916666666666667,0.34375,0.4010416666666667,0.3802083333333333,0.2708333333333333,0.40625,0.3541666666666667,0.37847222222222215,0.30929487179487186,0.32226562499999994
ppo;trgppo;para1=0.06;para2=0.0;para3=0+steps_0199,0.4375,0.625,0.5,0.5052083333333334,0.40625,0.53125,0.3645833333333333,0.4895833333333333,0.4322916666666667,0.34375,0.4322916666666667,0.703125,0.4635416666666667,0.34375,0.5,0.3177083333333333,0.548611111111111,0.4423076923076923,0.46223958333333337
ppo;trgppo;para1=0.06;para2=0.0;para3=0+steps_0249,0.609375,0.78125,0.6614583333333334,0.6979166666666666,0.421875,0.6145833333333334,0.4739583333333333,0.7135416666666666,0.5729166666666666,0.515625,0.5677083333333334,0.71875,0.6302083333333334,0.4375,0.625,0.4479166666666667,0.703125,0.5677083333333333,0.5930989583333334
ppo;trgppo;para1=0.07;para2=0.0;para3=0+steps_0199,0.4427083333333333,0.6614583333333334,0.46875,0.5729166666666666,0.3958333333333333,0.6041666666666666,0.3854166666666667,0.609375,0.421875,0.40625,0.5052083333333334,0.65625,0.5104166666666666,0.3229166666666667,0.53125,0.34375,0.625,0.45873397435897445,0.4899088541666667
ppo;trgppo;para1=0.07;para2=0.0;para3=0+steps_0249,0.0,0.0,0.0,0.0,0.005208333333333333,0.010416666666666666,0.0,0.005208333333333333,0.010416666666666666,0.005208333333333333,0.0,0.010416666666666666,0.010416666666666666,0.0,0.005208333333333333,0.0,0.005208333333333333,0.003605769230769231,0.00390625
ppo;trgppo;para1=0.08;para2=0.0;para3=0+steps_0199,0.3385416666666667,0.4375,0.390625,0.4166666666666667,0.17708333333333334,0.4322916666666667,0.22916666666666666,0.3333333333333333,0.2760416666666667,0.2916666666666667,0.328125,0.4739583333333333,0.4114583333333333,0.3697916666666667,0.5,0.4010416666666667,0.4010416666666667,0.3541666666666667,0.3629557291666667
